time,lat,lon,alt,gs,trk,hdg,pos,x,y,z,vel,vx,vy,vz,vehicleID
70.44999999999814,37.102332600157624,-76.38715320057764,5.0,1.0,270.0,,[ 4.77649873 17.32124476  5.        ],4.776498733042853,17.32124476358001,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
70.64999999999813,37.10206582013244,-76.38800680499364,5.0,1.0,90.0,,[-71.0097028  -12.37612517   5.        ],-71.00970279500125,-12.376125171122556,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
70.64999999999813,37.10206582013244,-76.38800680499364,5.0,1.0,90.0,,[-71.0097028  -12.37612517   5.        ],-71.00970279500125,-12.376125171122556,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
70.64999999999813,37.10233260015862,-76.38715545325131,5.0,1.0,270.0,,[ 4.57649858 17.32124476  5.        ],4.576498576142795,17.3212447631852,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
70.84999999999812,37.10206582014755,-76.3880045523279,5.0,1.0,90.0,,[-70.80970264 -12.37612517   5.        ],-70.80970263722794,-12.376125170423206,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
70.84999999999812,37.10206582014755,-76.3880045523279,5.0,1.0,90.0,,[-70.80970264 -12.37612517   5.        ],-70.80970263722794,-12.376125170423206,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
70.84999999999812,37.10233260015957,-76.38715770592498,5.0,1.0,270.0,,[ 4.37649842 17.32124476  5.        ],4.376498419193073,17.32124476424422,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.04999999999811,37.10206582016261,-76.38800229966218,5.0,1.0,90.0,,[-70.60970248 -12.37612517   5.        ],-70.60970248061449,-12.37612517207035,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
71.04999999999811,37.10206582016261,-76.38800229966218,5.0,1.0,90.0,,[-70.60970248 -12.37612517   5.        ],-70.60970248061449,-12.37612517207035,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
71.04999999999811,37.10233260016048,-76.38715995859864,5.0,1.0,270.0,,[ 4.17649826 17.32124476  5.        ],4.176498262222067,17.32124476332656,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.2499999999981,37.10206582017763,-76.38800004699644,5.0,1.0,90.0,,[-70.40970232 -12.37612517   5.        ],-70.40970232449618,-12.376125171662443,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
71.2499999999981,37.10206582017763,-76.38800004699644,5.0,1.0,90.0,,[-70.40970232 -12.37612517   5.        ],-70.40970232449618,-12.376125171662443,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
71.2499999999981,37.10233260016135,-76.38716221127231,5.0,1.0,270.0,,[ 3.97649811 17.32124476  5.        ],3.976498105434781,17.32124476250781,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.44999999999808,37.102065820192614,-76.3879977943307,5.0,1.0,90.0,,[-70.20970217 -12.37612517   5.        ],-70.20970216593125,-12.37612517074341,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
71.44999999999808,37.10233260016218,-76.38716446394598,5.0,1.0,270.0,,[ 3.77649795 17.32124476  5.        ],3.7764979476997667,17.321244763067433,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.44999999999808,37.102065820192614,-76.3879977943307,5.0,1.0,90.0,,[-70.20970217 -12.37612517   5.        ],-70.20970216593125,-12.37612517074341,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
71.64999999999807,37.10233260016296,-76.38716671661965,5.0,1.0,270.0,,[ 3.57649779 17.32124476  5.        ],3.5764977917395995,17.32124476291548,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.64999999999807,37.10206582020755,-76.38799554166498,5.0,1.0,90.0,,[-70.00970201 -12.37612517   5.        ],-70.00970201056275,-12.376125170759181,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
71.64999999999807,37.10206582020755,-76.38799554166498,5.0,1.0,90.0,,[-70.00970201 -12.37612517   5.        ],-70.00970201056275,-12.376125170759181,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
71.84999999999806,37.1023326001637,-76.3871689692933,5.0,1.0,270.0,,[ 3.37649764 17.32124476  5.        ],3.376497636189443,17.32124476282938,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
71.84999999999806,37.10206582022244,-76.38799328899924,5.0,1.0,90.0,,[-69.80970185 -12.37612517   5.        ],-69.80970185319312,-12.376125171519583,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
71.84999999999806,37.10206582022244,-76.38799328899924,5.0,1.0,90.0,,[-69.80970185 -12.37612517   5.        ],-69.80970185319312,-12.376125171519583,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.04999999999805,37.1023326001644,-76.38717122196697,5.0,1.0,270.0,,[ 3.17649748 17.32124476  5.        ],3.176497478121717,17.321244763937667,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
72.04999999999805,37.1020658202373,-76.38799103633352,5.0,1.0,90.0,,[-69.6097017  -12.37612517   5.        ],-69.60970169677122,-12.376125171644397,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
72.04999999999805,37.1020658202373,-76.38799103633352,5.0,1.0,90.0,,[-69.6097017  -12.37612517   5.        ],-69.60970169677122,-12.376125171644397,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.24999999999804,37.10206582025211,-76.38798878366778,5.0,1.0,90.0,,[-69.40970154 -12.37612517   5.        ],-69.4097015403919,-12.376125170894461,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
72.24999999999804,37.10206582025211,-76.38798878366778,5.0,1.0,90.0,,[-69.40970154 -12.37612517   5.        ],-69.4097015403919,-12.376125170894461,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.24999999999804,37.102332600165056,-76.38717347464062,5.0,1.0,270.0,,[ 2.97649732 17.32124476  5.        ],2.976497322281417,17.321244763154088,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
72.44999999999803,37.10206582026687,-76.38798653100204,5.0,1.0,90.0,,[-69.20970138 -12.37612517   5.        ],-69.2097013829024,-12.376125171915096,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.44999999999803,37.10233260016567,-76.38717572731429,5.0,1.0,270.0,,[ 2.77649717 17.32124476  5.        ],2.776497165493388,17.321244763377486,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
72.44999999999803,37.10206582026687,-76.38798653100204,5.0,1.0,90.0,,[-69.20970138 -12.37612517   5.        ],-69.2097013829024,-12.376125171915096,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
72.64999999999802,37.10206582028159,-76.38798427833632,5.0,1.0,90.0,,[-69.00970123 -12.37612517   5.        ],-69.00970122658691,-12.376125172638481,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.64999999999802,37.102332600166235,-76.38717797998795,5.0,1.0,270.0,,[ 2.57649701 17.32124476  5.        ],2.5764970098013356,17.321244762988485,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
72.64999999999802,37.10206582028159,-76.38798427833632,5.0,1.0,90.0,,[-69.00970123 -12.37612517   5.        ],-69.00970122658691,-12.376125172638481,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
72.849999999998,37.102065820296275,-76.3879820256706,5.0,1.0,90.0,,[-68.80970107 -12.37612517   5.        ],-68.80970107121917,-12.376125172354888,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
72.849999999998,37.10233260016676,-76.38718023266162,5.0,1.0,270.0,,[ 2.37649685 17.32124476  5.        ],2.3764968518109084,17.321244763225714,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
72.849999999998,37.102065820296275,-76.3879820256706,5.0,1.0,90.0,,[-68.80970107 -12.37612517   5.        ],-68.80970107121917,-12.376125172354888,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.049999999998,37.10206582031091,-76.38797977300486,5.0,1.0,90.0,,[-68.60970091 -12.37612517   5.        ],-68.60970091294512,-12.376125172205365,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
73.049999999998,37.10233260016725,-76.38718248533529,5.0,1.0,270.0,,[ 2.1764967  17.32124476  5.        ],2.1764966953619425,17.321244763734907,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
73.049999999998,37.10206582031091,-76.38797977300486,5.0,1.0,90.0,,[-68.60970091 -12.37612517   5.        ],-68.60970091294512,-12.376125172205365,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.24999999999798,37.10233260016769,-76.38718473800895,5.0,1.0,270.0,,[ 1.97649654 17.32124476  5.        ],1.9764965382057276,17.321244762945675,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
73.24999999999798,37.10206582032551,-76.38797752033912,5.0,1.0,90.0,,[-68.40970076 -12.37612517   5.        ],-68.40970075651687,-12.37612517223851,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.24999999999798,37.10206582032551,-76.38797752033912,5.0,1.0,90.0,,[-68.40970076 -12.37612517   5.        ],-68.40970075651687,-12.37612517223851,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
73.44999999999797,37.10206582034006,-76.38797526767338,5.0,1.0,90.0,,[-68.2097006  -12.37612517   5.        ],-68.20970059877345,-12.376125172338025,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.44999999999797,37.10206582034006,-76.38797526767338,5.0,1.0,90.0,,[-68.2097006  -12.37612517   5.        ],-68.20970059877345,-12.376125172338025,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
73.44999999999797,37.1023326001681,-76.38718699068262,5.0,1.0,270.0,,[ 1.77649638 17.32124476  5.        ],1.7764963814595236,17.321244763707867,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
73.64999999999796,37.10206582035457,-76.38797301500766,5.0,1.0,90.0,,[-68.00970044 -12.37612517   5.        ],-68.00970044264244,-12.376125172489562,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.64999999999796,37.10206582035457,-76.38797301500766,5.0,1.0,90.0,,[-68.00970044 -12.37612517   5.        ],-68.00970044264244,-12.376125172489562,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
73.64999999999796,37.10233260016845,-76.38718924335629,5.0,1.0,270.0,,[ 1.57649622 17.32124476  5.        ],1.5764962244515555,17.3212447636846,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
73.84999999999795,37.10206582036905,-76.38797076234194,5.0,1.0,90.0,,[-67.80970029 -12.37612517   5.        ],-67.80970028723996,-12.376125171088095,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
73.84999999999795,37.10206582036905,-76.38797076234194,5.0,1.0,90.0,,[-67.80970029 -12.37612517   5.        ],-67.80970028723996,-12.376125171088095,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
73.84999999999795,37.102332600168765,-76.38719149602996,5.0,1.0,270.0,,[ 1.37649607 17.32124476  5.        ],1.3764960678535991,17.321244763727186,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.04999999999794,37.10206582038347,-76.38796850967618,5.0,1.0,90.0,,[-67.60970013 -12.37612517   5.        ],-67.60970012756634,-12.376125171340906,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
74.04999999999794,37.10206582038347,-76.38796850967618,5.0,1.0,90.0,,[-67.60970013 -12.37612517   5.        ],-67.60970012756634,-12.376125171340906,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
74.04999999999794,37.102332600169035,-76.38719374870362,5.0,1.0,270.0,,[ 1.17649591 17.32124476  5.        ],1.176495910774683,17.32124476355247,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.24999999999793,37.102065820397854,-76.38796625701046,5.0,1.0,90.0,,[-67.40969997 -12.37612517   5.        ],-67.40969997109627,-12.376125171578042,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
74.24999999999793,37.10233260016926,-76.38719600137728,5.0,1.0,270.0,,[ 0.97649576 17.32124476  5.        ],0.9764957552443234,17.321244762699237,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.24999999999793,37.102065820397854,-76.38796625701046,5.0,1.0,90.0,,[-67.40969997 -12.37612517   5.        ],-67.40969997109627,-12.376125171578042,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
74.44999999999791,37.102332600169454,-76.38719825405094,5.0,1.0,270.0,,[ 0.7764956  17.32124476  5.        ],0.7764955971822042,17.32124476308438,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.44999999999791,37.10206582041219,-76.38796400434474,5.0,1.0,90.0,,[-67.20969982 -12.37612517   5.        ],-67.20969981601232,-12.376125173014437,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
74.44999999999791,37.10206582041219,-76.38796400434474,5.0,1.0,90.0,,[-67.20969982 -12.37612517   5.        ],-67.20969981601232,-12.376125173014437,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
74.6499999999979,37.10233260016959,-76.38720050672461,5.0,1.0,270.0,,[ 0.57649544 17.32124476  5.        ],0.5764954404423515,17.32124476319546,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.6499999999979,37.102065820426496,-76.387961751679,5.0,1.0,90.0,,[-67.00969966 -12.37612517   5.        ],-67.00969965962028,-12.376125171709763,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
74.6499999999979,37.102065820426496,-76.387961751679,5.0,1.0,90.0,,[-67.00969966 -12.37612517   5.        ],-67.00969965962028,-12.376125171709763,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
74.84999999999789,37.1023326001697,-76.38720275939828,5.0,1.0,270.0,,[ 0.37649528 17.32124476  5.        ],0.3764952834336397,17.32124476421434,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
74.84999999999789,37.10206582044074,-76.38795949901326,5.0,1.0,90.0,,[-66.8096995  -12.37612517   5.        ],-66.80969950213226,-12.376125172131669,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
74.84999999999789,37.10206582044074,-76.38795949901326,5.0,1.0,90.0,,[-66.8096995  -12.37612517   5.        ],-66.80969950213226,-12.376125172131669,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.04999999999788,37.10233260016977,-76.38720501207195,5.0,1.0,270.0,,[ 0.17649513 17.32124476  5.        ],0.17649512661574418,17.321244764753054,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
75.04999999999788,37.10206582045496,-76.38795724634753,5.0,1.0,90.0,,[-66.60969934 -12.37612517   5.        ],-66.60969934355538,-12.37612517184411,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
75.04999999999788,37.10206582045496,-76.38795724634753,5.0,1.0,90.0,,[-66.60969934 -12.37612517   5.        ],-66.60969934355538,-12.37612517184411,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.24999999999787,37.102065820469136,-76.3879549936818,5.0,1.0,90.0,,[-66.40969919 -12.37612517   5.        ],-66.40969918818203,-12.37612517116948,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
75.24999999999787,37.102065820469136,-76.3879549936818,5.0,1.0,90.0,,[-66.40969919 -12.37612517   5.        ],-66.40969918818203,-12.37612517116948,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.24999999999787,37.10233260016977,-76.38720726474561,5.0,1.0,270.0,,[-0.02350503 17.32124476  5.        ],-0.023505030230530854,17.32124476315138,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
75.44999999999786,37.102065820483254,-76.38795274101608,5.0,1.0,90.0,,[-66.20969903 -12.37612517   5.        ],-66.20969903192479,-12.376125172232365,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.44999999999786,37.102332600169746,-76.38720951741928,5.0,1.0,270.0,,[-0.22350519 17.32124476  5.        ],-0.2235051868930844,17.32124476313419,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
75.44999999999786,37.102065820483254,-76.38795274101608,5.0,1.0,90.0,,[-66.20969903 -12.37612517   5.        ],-66.20969903192479,-12.376125172232365,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
75.64999999999785,37.102065820497344,-76.38795048835034,5.0,1.0,90.0,,[-66.00969888 -12.37612517   5.        ],-66.00969887571722,-12.376125171841416,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.64999999999785,37.102332600169674,-76.38721177009295,5.0,1.0,270.0,,[-0.42350534 17.32124476  5.        ],-0.4235053438174021,17.321244763074326,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
75.64999999999785,37.102065820497344,-76.38795048835034,5.0,1.0,90.0,,[-66.00969888 -12.37612517   5.        ],-66.00969887571722,-12.376125171841416,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
75.84999999999783,37.10206582051139,-76.3879482356846,5.0,1.0,90.0,,[-65.80969872 -12.37612517   5.        ],-65.80969871819448,-12.37612517151684,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
75.84999999999783,37.10233260016957,-76.38721402276661,5.0,1.0,270.0,,[-0.6235055  17.32124476  5.        ],-0.6235055019086444,17.321244763475416,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
75.84999999999783,37.10206582051139,-76.3879482356846,5.0,1.0,90.0,,[-65.80969872 -12.37612517   5.        ],-65.80969871819448,-12.37612517151684,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.04999999999782,37.102332600169404,-76.38721627544028,5.0,1.0,270.0,,[-0.82350566 17.32124476  5.        ],-0.8235056575532644,17.321244763273455,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
76.04999999999782,37.10206582052538,-76.38794598301888,5.0,1.0,90.0,,[-65.60969856 -12.37612517   5.        ],-65.60969856182447,-12.376125172260878,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.04999999999782,37.10206582052538,-76.38794598301888,5.0,1.0,90.0,,[-65.60969856 -12.37612517   5.        ],-65.60969856182447,-12.376125172260878,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
76.24999999999781,37.102065820539345,-76.38794373035314,5.0,1.0,90.0,,[-65.4096984  -12.37612517   5.        ],-65.4096984041464,-12.376125172120808,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.24999999999781,37.102065820539345,-76.38794373035314,5.0,1.0,90.0,,[-65.4096984  -12.37612517   5.        ],-65.4096984041464,-12.376125172120808,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
76.24999999999781,37.10233260016921,-76.38721852811393,5.0,1.0,270.0,,[-1.02350581 17.32124476  5.        ],-1.0235058132404535,17.32124476357485,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
76.4499999999978,37.10206582055326,-76.38794147768742,5.0,1.0,90.0,,[-65.20969825 -12.37612517   5.        ],-65.20969824785443,-12.376125172808607,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.4499999999978,37.10206582055326,-76.38794147768742,5.0,1.0,90.0,,[-65.20969825 -12.37612517   5.        ],-65.20969824785443,-12.376125172808607,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
76.4499999999978,37.10233260016897,-76.3872207807876,5.0,1.0,270.0,,[-1.22350597 17.32124476  5.        ],-1.2235059700803772,17.321244762807638,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
76.64999999999779,37.102065820567134,-76.38793922502168,5.0,1.0,90.0,,[-65.00969809 -12.37612517   5.        ],-65.00969809025439,-12.376125171869514,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.64999999999779,37.102065820567134,-76.38793922502168,5.0,1.0,90.0,,[-65.00969809 -12.37612517   5.        ],-65.00969809025439,-12.376125171869514,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
76.64999999999779,37.102332600168694,-76.38722303346125,5.0,1.0,270.0,,[-1.42350613 17.32124476  5.        ],-1.4235061258385147,17.321244763328973,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
76.84999999999778,37.10206582058096,-76.38793697235594,5.0,1.0,90.0,,[-64.80969793 -12.37612517   5.        ],-64.80969793404756,-12.3761251711792,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
76.84999999999778,37.10206582058096,-76.38793697235594,5.0,1.0,90.0,,[-64.80969793 -12.37612517   5.        ],-64.80969793404756,-12.3761251711792,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
76.84999999999778,37.10233260016837,-76.38722528613492,5.0,1.0,270.0,,[-1.62350628 17.32124476  5.        ],-1.6235062836687362,17.32124476332931,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
77.04999999999777,37.10206582059475,-76.38793471969022,5.0,1.0,90.0,,[-64.60969778 -12.37612517   5.        ],-64.60969777877429,-12.376125171011468,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
77.04999999999777,37.102332600168,-76.38722753880859,5.0,1.0,270.0,,[-1.82350644 17.32124476  5.        ],-1.8235064406221773,17.321244762914002,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
77.04999999999777,37.10206582059475,-76.38793471969022,5.0,1.0,90.0,,[-64.60969778 -12.37612517   5.        ],-64.60969777877429,-12.376125171011468,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
77.24999999999775,37.10233260016759,-76.38722979148226,5.0,1.0,270.0,,[-2.0235066  17.32124476  5.        ],-2.0235065976110924,17.321244762794365,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
77.24999999999775,37.102065820608495,-76.38793246702448,5.0,1.0,90.0,,[-64.40969762 -12.37612517   5.        ],-64.40969762014922,-12.376125171207624,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,tf2
77.24999999999775,37.102065820608495,-76.38793246702448,5.0,1.0,90.0,,[-64.40969762 -12.37612517   5.        ],-64.40969762014922,-12.376125171207624,5.0,[ 1.000000e+00  6.123234e-17 -0.000000e+00],1.0,6.123233995736766e-17,-0.0,Ownship
77.44999999999774,37.10233260016714,-76.38723204415592,5.0,1.0,270.0,,[-2.22350675 17.32124476  5.        ],-2.2235067544233806,17.321244762981323,5.0,[-1.0000000e+00 -1.8369702e-16 -0.0000000e+00],-1.0,-1.8369701987210297e-16,-0.0,tf1
